Date	Clock	Pressure	Temperature	dP	Std.OilFlowrate	WaterFlowrate	Std.GasFlowrate	Act.GasFlowrate	GOR(std)	Act.OilFlowrate	Act.Watercut	Std.Watercut	Act.GVF	Std.GVF	OilDensity	WaterDensity	GasDensity	Density	Permittivity	Conductivity	Act.OilMassRate	Act.WaterMassRate	Act.GasMassRate	Std.OilMassRate	Std.WaterMassRate	Std.GasMassRate	Std.AccumOilVol	AccumWaterVol	Std.AccumGasVol	Std.AccumGasVol	
2016-09-07	01:05:00	251.635873	138.736438	1882.284301	2464.689384	1059.716107	1.133759	0.057142	459.893484	2719.615607	28.022734	30.048780	72.916004	98.284345	900.847000	1107.274802	16.122928	265.910763	2.057926	0.000000	16229.721182	7773.157396	1087.018798	14708.410038	7881.653900	1353.538008	4281.757103	1638.513088	2.235257	2.235257	
2016-09-07	01:06:00	251.772938	138.751427	1882.259968	2485.953954	1076.739956	1.132782	0.056971	455.750995	2743.132495	28.188081	30.222000	72.641014	98.264153	900.847000	1107.270355	16.131426	266.207382	2.055491	0.000000	16370.061798	7897.997902	1084.334335	14835.309604	8008.269026	1352.372278	4283.472419	1639.265102	2.236049	2.236049	
2016-09-07	01:07:00	251.916919	138.749609	1882.146146	2448.639443	1091.246603	1.134185	0.058320	463.002827	2743.489847	28.456700	30.141021	73.034259	98.294048	900.847000	1107.269924	16.138605	263.669531	2.056580	0.000000	16124.594380	7753.571526	1088.651950	14612.629567	7861.830076	1354.047402	4285.204829	1639.942742	2.236842	2.236842	
2016-09-07	01:08:00	251.811345	138.725206	1883.167463	2420.181624	1131.192042	1.156176	0.060144	477.837027	2700.701928	29.518971	30.872139	73.644080	98.326863	900.847000	1107.275425	16.136195	268.515946	2.041008	0.000000	15937.099102	7930.597318	1115.383379	14442.803188	8041.287372	1380.300596	4286.926910	1640.717034	2.237661	2.237661	
2016-09-07	01:09:00	251.876115	138.726957	1880.607388	2409.541141	1034.239688	1.125339	0.056695	467.564636	2654.478857	28.053759	30.161907	73.235913	98.308058	900.847000	1107.275168	16.138476	261.798593	2.051122	0.000000	16078.495832	7811.611597	1100.749295	14570.872182	7920.642477	1366.394332	4288.490466	1641.462232	2.238397	2.238397	
2016-09-07	01:10:00	251.843730	138.762061	1882.430582	2380.383879	1110.495697	1.187307	0.060576	498.580599	2626.660567	29.705772	31.631086	74.244373	98.385191	900.847000	1107.268308	16.133870	251.946621	2.053740	0.000000	15563.059659	8015.633970	1128.903284	14103.896013	8127.558933	1390.232538	4290.150887	1642.236436	2.239227	2.239227	
2016-09-07	01:11:00	251.990896	138.766920	1879.992985	2447.972041	1051.351870	1.121574	0.056411	458.178605	2701.303058	28.009465	30.036281	72.793519	98.289377	900.847000	1107.265534	16.144826	260.538075	2.059274	0.000000	16216.017227	7819.351561	1076.987780	14695.266140	7928.559399	1342.716391	4292.433768	1643.238202	2.240291	2.240291	
2016-09-07	01:12:00	251.862260	138.765456	1886.366362	2435.889261	1017.174729	1.125369	0.056710	461.639341	2687.923573	27.419746	29.420648	73.132403	98.304501	900.847000	1107.266016	16.137048	263.658727	2.050357	0.000000	16040.594133	7461.051924	1079.726321	14536.540908	7565.251784	1343.521388	4293.587144	1643.732699	2.240820	2.240820	
2016-09-07	01:13:00	251.948806	138.757684	1885.236232	2418.639714	1077.673862	1.162647	0.058955	480.521246	2668.910028	28.753802	30.811795	73.687062	98.338565	900.847000	1107.267169	16.140721	257.766632	2.050520	0.000000	15927.127896	7904.825078	1122.731702	14433.601604	8015.214962	1388.026630	4295.293400	1644.477914	2.241623	2.241623	
2016-09-07	01:14:00	251.844458	138.753674	1883.748804	2395.299093	1084.422660	1.149679	0.058296	480.110480	2643.133109	29.097533	31.169404	73.576253	98.328481	900.847000	1107.268693	16.137237	249.580823	2.044971	0.000000	15773.300203	7954.339309	1109.946864	14294.312888	8065.409251	1372.544228	4296.965016	1645.237292	2.242432	2.242432	
